Round,Tick,Player,PlayerPosition,Velocity
14,186285,neo g2a.com,"""-362.01953125,-1040.8975830078125,-124.16328430175781""","""235.9247589111328,-43.25865173339844,0"""
14,186288,olofmeister,"""-321.572265625,-140.59246826171875,-31.96875""","""236.27389526367188,-42.12651824951172,0"""
14,186292,pashaBiceps g2a.com,"""-144.65567016601562,-1101.435546875,-123.65219116210938""","""225.69314575195312,-95.32891082763672,0"""
14,186312,TaZ g2a.com,"""-2573.44775390625,-794.0386962890625,6.146476745605469""","""-220.91488647460938,106.38300323486328,0"""
14,186318,TaZ g2a.com,"""-2583.88671875,-788.9625244140625,8.906190872192383""","""-223.5399169921875,109.18668365478516,292.6183776855469"""
14,186323,neo g2a.com,"""-291.63946533203125,-1051.907470703125,-123.77116394042969""","""232.8157196044922,-55.05341339111328,0"""
14,186326,olofmeister,"""-253.2337646484375,-137.5302276611328,-31.96875""","""234.4815216064453,10.488297462463379,0"""
14,186330,pashaBiceps g2a.com,"""-77.74174499511719,-1132.3212890625,-126.92682647705078""","""184.0333251953125,-143.44964599609375,0"""
14,186360,neo g2a.com,"""-219.6787567138672,-1053.6510009765625,-124.26351165771484""","""243.93475341796875,22.821733474731445,0"""
14,186364,olofmeister,"""-183.94081115722656,-132.6256103515625,-31.96875""","""222.16009521484375,78.31639099121094,0"""
14,186368,pashaBiceps g2a.com,"""-24.902023315429688,-1178.3787841796875,-127.32086181640625""","""208.95375061035156,-124.56985473632812,0"""
14,186399,neo g2a.com,"""-147.18389892578125,-1051.3870849609375,-125.97830200195312""","""243.9019012451172,23.170198440551758,0"""
14,186402,olofmeister,"""-112.03616333007812,-122.59954071044922,-31.96875""","""249.71592712402344,11.914595603942871,0"""
14,186406,pashaBiceps g2a.com,"""36.007354736328125,-1212.4169921875,-126.6492919921875""","""175.7696533203125,-156.1075439453125,0"""
14,186413,TaZ g2a.com,"""-2752.933349609375,-719.388916015625,9.581840515136719""","""-175.77886962890625,55.685089111328125,0"""
14,186415,TaZ g2a.com,"""-2756.96484375,-718.5392456054688,11.45838737487793""","""-171.26812744140625,32.46096420288086,256.0246887207031"""
14,186437,neo g2a.com,"""-77.20793151855469,-1037.8665771484375,-124.96321105957031""","""207.56344604492188,99.35721588134766,0"""
14,186440,olofmeister,"""-37.85820007324219,-120.18067932128906,-31.96875""","""249.78097534179688,10.462465286254883,0"""
14,186444,pashaBiceps g2a.com,"""90.80828857421875,-1256.4393310546875,-119.90790557861328""","""210.55130004882812,-115.18743133544922,0"""
14,186478,olofmeister,"""36.22087478637695,-115.7057113647461,-31.96875""","""249.20309448242188,19.9454345703125,0"""
14,186482,olofmeister,"""44.00660705566406,-115.05960845947266,-27.396587371826172""","""249.13436889648438,20.786270141601562,286.3683776855469"""
14,186482,pashaBiceps g2a.com,"""154.38430786132812,-1284.7474365234375,-109.20429229736328""","""226.19186401367188,-80.23246765136719,0"""
14,186500,TaZ g2a.com,"""-2870.681884765625,-697.0547485351562,6.76176118850708""","""-168.16293334960938,23.299951553344727,0"""
14,186520,pashaBiceps g2a.com,"""220.90975952148438,-1304.784912109375,-100.7119140625""","""217.10743713378906,-59.07078170776367,0"""
14,186558,pashaBiceps g2a.com,"""275.9063415527344,-1334.9595947265625,-79.96875""","""141.0118865966797,-150.29348754882812,0"""
14,186570,olofmeister,"""222.3897705078125,-139.37710571289062,-17.436161041259766""","""183.44007873535156,-5.152644634246826,0"""
14,186637,pashaBiceps g2a.com,"""347.2556457519531,-1394.602783203125,-79.96875""","""178.2206573486328,-11.213662147521973,0"""
14,186724,neo g2a.com,"""-4.050103187561035,-992.9075317382812,-71.96875""","""167.44839477539062,27.69753646850586,0"""
14,186743,neo g2a.com,"""21.530813217163086,-994.4847412109375,-69.65825653076172""","""192.93528747558594,-36.713134765625,292.6183776855469"""
14,186808,byali g2a.com,"""-747.1278686523438,-581.5380859375,-31.96875""","""-90.32746887207031,200.2777557373047,0"""
14,186828,neo g2a.com,"""149.4427032470703,-1018.8233032226562,-51.64008331298828""","""166.14889526367188,-31.616025924682617,0"""
14,186841,pashaBiceps g2a.com,"""377.17333984375,-1335.8060302734375,-79.96875""","""-11.444513320922852,152.94732666015625,0"""
14,186920,olofmeister,"""405.0649719238281,-129.2488555908203,-2.213228225708008""","""89.3897933959961,-187.18670654296875,0"""
14,186920,pashaBiceps g2a.com,"""394.6456298828125,-1395.5240478515625,-79.96875""","""118.9552001953125,-84.98014068603516,0"""
14,187026,neo g2a.com,"""307.5452575683594,-972.1817626953125,-51.64008712768555""","""168.0321502685547,116.26922607421875,0"""
14,187033,neo g2a.com,"""317.1990966796875,-966.9132690429688,-49.329593658447266""","""180.90396118164062,86.10151672363281,292.6183776855469"""
14,187147,neo g2a.com,"""478.31524658203125,-890.2290649414062,-106.00161743164062""","""180.90396118164062,86.10151672363281,0"""
14,187199,neo g2a.com,"""532.7366943359375,-830.7084350585938,-111.389892578125""","""120.93475341796875,170.7944793701172,0"""
14,187301,neo g2a.com,"""631.7274169921875,-759.6926879882812,-112.96405029296875""","""230.48007202148438,39.402076721191406,0"""
14,187339,neo g2a.com,"""694.0830688476562,-730.483154296875,-113.3973388671875""","""218.59060668945312,104.35173034667969,0"""
14,187370,pashaBiceps g2a.com,"""471.52154541015625,-1417.6595458984375,-79.96875""","""-194.45892333984375,42.55411148071289,0"""
14,187420,pashaBiceps g2a.com,"""394.7432861328125,-1385.1602783203125,-79.96875""","""-150.01458740234375,60.716102600097656,0"""
14,187423,wenton,"""-618.9854125976562,-22.281946182250977,0.03125""","""-128.59852600097656,192.96585083007812,0"""
14,187430,TaZ g2a.com,"""-2927.27490234375,-968.6782836914062,32.02235412597656""","""-70.5594482421875,-217.9842071533203,0"""
14,187433,Lekr0,"""-639.40771484375,-82.95543670654297,-17.442779541015625""","""154.39051818847656,38.0659294128418,0"""
14,187460,olofmeister,"""370.4697265625,-227.95802307128906,-5.096166133880615""","""-225.47618103027344,-12.962403297424316,0"""
14,187492,neo g2a.com,"""757.246826171875,-761.1171875,-109.1993179321289""","""-139.43356323242188,-65.04132080078125,0"""
14,187543,neo g2a.com,"""687.67529296875,-793.7906494140625,-112.1359634399414""","""-194.31829833984375,-92.0075912475586,0"""
14,187583,dennis,"""-406.8920593261719,-103.86045837402344,-32.962913513183594""","""-225.1005096435547,-27.462526321411133,0"""
14,187593,neo g2a.com,"""627.0438842773438,-849.2272338867188,-111.53911590576172""","""-110.26001739501953,-184.57444763183594,0"""
14,187621,dennis,"""-476.8292236328125,-100.51089477539062,-32.440086364746094""","""-238.2778778076172,40.629520416259766,0"""
14,187643,neo g2a.com,"""567.2472534179688,-900.4942016601562,-109.3516616821289""","""-170.93197631835938,-121.9239501953125,0"""
14,187648,dennis,"""-528.7608642578125,-94.29216003417969,-20.95374870300293""","""-242.72317504882812,39.19295120239258,292.6183776855469"""
14,187664,neo g2a.com,"""536.25341796875,-919.1979370117188,-103.47457122802734""","""-193.31939697265625,-90.38445281982422,286.3683776855469"""
14,187732,dennis,"""-617.344482421875,38.690650939941406,0.03125""","""-51.223182678222656,191.31260681152344,0"""
14,187739,neo g2a.com,"""424.705078125,-971.3165283203125,-71.96875""","""-165.80657958984375,-73.23094177246094,0"""
14,187771,neo g2a.com,"""376.975341796875,-986.2913818359375,-67.39659118652344""","""-186.04605102539062,-85.87676239013672,286.3683776855469"""
14,187856,neo g2a.com,"""253.8902587890625,-1042.99560546875,-51.640098571777344""","""-157.896484375,-63.07405090332031,0"""
14,187906,neo g2a.com,"""179.9659881591797,-1052.368896484375,-51.640098571777344""","""-152.00790405273438,-2.056608200073242,0"""
14,187968,pashaBiceps g2a.com,"""510.47509765625,-1426.9383544921875,-79.96875""","""195.46678161621094,24.146060943603516,0"""
14,188155,twist,"""-800.4874267578125,-122.02899932861328,128.03125""","""-132.4073486328125,-172.47190856933594,0"""
14,188187,pashaBiceps g2a.com,"""585.957763671875,-1391.9029541015625,-79.96875""","""-16.702804565429688,167.30068969726562,0"""
14,188195,dennis,"""-890.9306640625,59.10565948486328,96.03125""","""125.84815216064453,-123.4027099609375,0"""
14,188201,Lekr0,"""-782.781494140625,-7.915328502655029,128.03125""","""83.2741928100586,-193.6268768310547,0"""
14,188205,twist,"""-823.6115112304688,-203.83615112304688,129.4163360595703""","""-81.32238006591797,-207.55116271972656,0"""
14,188226,wenton,"""-773.9807739257812,-99.11626434326172,128.03125""","""13.930686950683594,-218.74021911621094,0"""
14,188236,TaZ g2a.com,"""-2910.007568359375,-908.6399536132812,29.469207763671875""","""0,-212.4409637451172,0"""
14,188237,Snax g2a.com,"""-1829.5841064453125,-910.2640991210938,0.03125""","""225.24130249023438,28.950504302978516,0"""
14,188243,twist,"""-833.8770751953125,-269.6170959472656,145.01821899414062""","""-34.435977935791016,-226.25088500976562,0"""
14,188245,dennis,"""-814.5775146484375,23.082632064819336,128.03125""","""213.27833557128906,-115.56217193603516,0"""
14,188252,Lekr0,"""-787.8146362304688,-89.66568756103516,128.03125""","""-112.72264862060547,-198.8466339111328,0"""
14,188275,Snax g2a.com,"""-1773.5426025390625,-874.7507934570312,0.03125""","""161.46336364746094,179.70704650878906,0"""
14,188276,wenton,"""-756.8920288085938,-184.16917419433594,128.03125""","""-23.858173370361328,-225.72589111328125,0"""
14,188281,twist,"""-838.4847412109375,-337.13824462890625,161.03285217285156""","""24.447052001953125,-225.71920776367188,0"""
14,188283,dennis,"""-774.1843872070312,-29.497089385986328,128.03125""","""60.65170669555664,-226.7772979736328,0"""
14,188286,TaZ g2a.com,"""-2910.007568359375,-995.6727294921875,31.911060333251953""","""0,-224.99200439453125,0"""
14,188287,pashaBiceps g2a.com,"""582.8578491210938,-1293.10791015625,-79.96875""","""44.9921875,174.55978393554688,0"""
14,188289,Lekr0,"""-833.8346557617188,-140.63702392578125,128.03125""","""-177.61167907714844,-159.50999450683594,0"""
14,188299,pashaBiceps g2a.com,"""591.1622924804688,-1280.1641845703125,-77.65825653076172""","""115.55046844482422,115.49381256103516,292.6183776855469"""
14,188310,wenton,"""-774.2283935546875,-244.19956970214844,130.3417510986328""","""-91.046142578125,-222.0598907470703,292.6183776855469"""
14,188313,Snax g2a.com,"""-1716.19482421875,-856.7230224609375,0.03125""","""224.9590606689453,-14.635644912719727,0"""
14,188319,twist,"""-824.055419921875,-403.7451477050781,155.982421875""","""60.197364807128906,-221.98260498046875,-9.375"""
14,188321,dennis,"""-781.317138671875,-94.58982849121094,128.03125""","""-108.00959014892578,-199.7397003173828,0"""
14,188328,Lekr0,"""-860.0125732421875,-197.78038024902344,128.03125""","""6.645543098449707,-219.40248107910156,0"""
14,188351,Snax g2a.com,"""-1646.6790771484375,-871.650634765625,0.03125""","""234.22479248046875,-71.85918426513672,0"""
14,188359,dennis,"""-820.4129028320312,-152.39187622070312,128.03125""","""-99.0345230102539,-207.7826385498047,0"""
14,188372,TaZ g2a.com,"""-2910.007568359375,-1097.874267578125,32.03125""","""0,-191.3599853515625,0"""
14,188376,pashaBiceps g2a.com,"""673.0415649414062,-1250.144775390625,-46.96875""","""137.4544677734375,-25.128490447998047,0"""
14,188378,Lekr0,"""-855.863525390625,-287.3924865722656,149.2341766357422""","""11.975790023803711,-239.1884002685547,0"""
14,188385,wenton,"""-805.9730834960938,-375.60809326171875,165.03125""","""38.0206413269043,-198.7305908203125,0"""
14,188389,Snax g2a.com,"""-1577.67236328125,-894.4664916992188,-11.96875""","""239.51234436035156,-50.479095458984375,0"""
14,188397,dennis,"""-832.2715454101562,-220.76470947265625,133.4314422607422""","""-4.30354118347168,-239.96141052246094,0"""
14,188405,twist,"""-773.1604614257812,-550.6581420898438,-30.8828125""","""85.23344421386719,-216.62318420410156,0"""
14,188415,Lekr0,"""-846.8552856445312,-358.03192138671875,165.03125""","""40.27568435668945,-236.596435546875,0"""
14,188428,Snax g2a.com,"""-1504.7470703125,-887.0397338867188,-11.96875""","""233.65496826171875,73.69098663330078,0"""
14,188435,dennis,"""-828.6768798828125,-291.8815002441406,150.29888916015625""","""26.038394927978516,-238.58331298828125,0"""
14,188465,twist,"""-732.6409912109375,-617.4713745117188,-31.96875""","""147.23361206054688,-150.2603759765625,0"""
14,188465,Snax g2a.com,"""-1438.821533203125,-861.24658203125,-16.411048889160156""","""224.83909606933594,97.32615661621094,0"""
14,188473,dennis,"""-818.0960693359375,-362.3316650390625,165.03125""","""40.703758239746094,-236.52316284179688,0"""
14,188489,wenton,"""-756.6930541992188,-552.4527587890625,-30.8828125""","""62.285614013671875,-219.02273559570312,0"""
14,188504,Snax g2a.com,"""-1369.2935791015625,-838.335693359375,-29.43599510192871""","""234.04129028320312,66.4454574584961,0"""
14,188515,twist,"""-681.0740356445312,-686.9777221679688,-31.96875""","""157.2245635986328,-156.7025909423828,0"""
14,188528,Lekr0,"""-781.1342163085938,-550.3458862304688,-30.8828125""","""82.41210174560547,-216.02420043945312,0"""
14,188546,wenton,"""-734.8419189453125,-624.4374389648438,-31.96875""","""143.02999877929688,-153.68060302734375,0"""
14,188547,TaZ g2a.com,"""-2843.117431640625,-1110.2821044921875,32.03125""","""188.7310333251953,65.1679916381836,0"""
14,188582,dennis,"""-842.3246459960938,-554.72119140625,-30.8828125""","""-65.98892211914062,-262.157958984375,0"""
14,188585,Lekr0,"""-738.0121459960938,-611.8739013671875,-31.96875""","""15.739599227905273,-198.14862060546875,0"""
14,188597,TaZ g2a.com,"""-2757.804443359375,-1080.6160888671875,32.03125""","""235.27757263183594,84.52494049072266,0"""
14,188634,TaZ g2a.com,"""-2687.426025390625,-1065.4051513671875,28.739051818847656""","""244.01219177246094,-16.356979370117188,0"""
14,188635,Lekr0,"""-725.3935546875,-697.2151489257812,-31.96875""","""89.80064392089844,-222.56649780273438,0"""
14,188640,Snax g2a.com,"""-1376.137451171875,-863.20751953125,-30.98127555847168""","""-179.6822509765625,-79.47596740722656,0"""
14,188643,dennis,"""-805.4189453125,-627.6339111328125,-31.96875""","""142.72096252441406,-171.45460510253906,0"""
14,188655,TaZ g2a.com,"""-2649.722412109375,-1060.885498046875,28.694276809692383""","""238.84063720703125,59.05043029785156,292.6183776855469"""
14,188681,dennis,"""-752.6171264648438,-673.0965576171875,-31.96875""","""200.75340270996094,-130.892822265625,0"""
14,188690,Snax g2a.com,"""-1447.606201171875,-894.585693359375,-20.081933975219727""","""-183.2846221923828,-80.04215240478516,0"""
14,188699,Lekr0,"""-738.9939575195312,-725.1038818359375,-31.96875""","""-76.36383056640625,146.00820922851562,0"""
14,188739,Snax g2a.com,"""-1507.4801025390625,-932.682861328125,-11.96875""","""-54.09959030151367,-149.5353546142578,0"""
14,188758,TaZ g2a.com,"""-2464.376953125,-1068.787841796875,7.7709574699401855""","""155.22738647460938,-71.66561889648438,0"""
14,188789,Snax g2a.com,"""-1495.576904296875,-1000.5661010742188,-13.054496765136719""","""80.58802032470703,-175.91336059570312,0"""
14,188795,TaZ g2a.com,"""-2417.97412109375,-1055.1494140625,4.8408308029174805""","""184.5157012939453,94.23970031738281,0"""
14,188813,neo g2a.com,"""262.61065673828125,-1008.6967163085938,-51.64009094238281""","""199.17306518554688,25.896284103393555,0"""
14,188816,dennis,"""-666.1763305664062,-671.2817993164062,-31.96875""","""171.274169921875,4.592461585998535,0"""
14,188839,Snax g2a.com,"""-1443.582763671875,-1056.701904296875,-25.47947883605957""","""156.5050506591797,-124.52377319335938,0"""
14,188842,Lekr0,"""-641.1901245117188,-694.4171752929688,-31.96875""","""145.37889099121094,63.949951171875,0"""
14,188846,TaZ g2a.com,"""-2331.0537109375,-1025.7528076171875,4.03125""","""236.7182159423828,63.16242599487305,0"""
14,188866,dennis,"""-599.9539794921875,-632.0108032226562,-31.96875""","""194.5263671875,130.47283935546875,0"""
14,188884,TaZ g2a.com,"""-2263.345947265625,-1008.551513671875,4.031246185302734""","""209.81126403808594,68.58668518066406,0"""
14,188890,Snax g2a.com,"""-1377.726318359375,-1101.4013671875,-47.8173942565918""","""175.6759796142578,-95.5926513671875,0"""
14,188893,Lekr0,"""-598.7922973632812,-641.2490844726562,-31.96875""","""66.84920501708984,180.52920532226562,0"""
14,188904,dennis,"""-543.4854125976562,-623.1035766601562,-31.96875""","""189.22129821777344,-80.65011596679688,0"""
14,188922,TaZ g2a.com,"""-2211.480712890625,-971.4544067382812,3.863861560821533""","""185.9032745361328,114.6318588256836,0"""
14,188942,Lekr0,"""-594.0687255859375,-557.7030029296875,-31.96875""","""18.473960876464844,233.07815551757812,0"""
14,188954,dennis,"""-471.5600891113281,-662.121337890625,-31.96875""","""133.5292205810547,-105.3751220703125,0"""
14,188958,pashaBiceps g2a.com,"""680.5713500976562,-1158.868408203125,-97.03435516357422""","""-58.259769439697266,145.8900909423828,0"""
